ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult,day,hour
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-22 05:48:59+00:00,1,0,Thursday,5
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-22 05:49:26+00:00,2,0,Thursday,5
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22 05:50:24+00:00,2,0,Thursday,5
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-22 05:50:41+00:00,1,0,Thursday,5
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 05:50:41+00:00,2,0,Thursday,5
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-22 05:51:01+00:00,2,0,Thursday,5
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-22 05:54:25+00:00,2,0,Thursday,5
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 05:56:42+00:00,2,0,Thursday,5
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 05:57:20+00:00,2,0,Thursday,5
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 05:58:04+00:00,2,0,Thursday,5
ProductId_3,airtime,ChannelId_3,1500.0,1500,2018-11-22 05:58:51+00:00,2,0,Thursday,5
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-22 05:59:27+00:00,2,0,Thursday,5
ProductId_15,financial_services,ChannelId_3,20000.0,20000,2018-11-22 06:07:28+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 06:08:05+00:00,2,0,Thursday,6
ProductId_4,airtime,ChannelId_5,-2000.0,2000,2018-11-22 06:13:27+00:00,4,0,Thursday,6
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-22 06:14:40+00:00,4,0,Thursday,6
ProductId_10,airtime,ChannelId_3,740.0,740,2018-11-22 06:20:09+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 06:20:14+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-14.8,15,2018-11-22 06:20:29+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 06:23:42+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 06:23:43+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 06:24:25+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 06:32:28+00:00,2,0,Thursday,6
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-22 06:32:59+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 06:33:13+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 06:33:57+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-22 06:34:01+00:00,2,0,Thursday,6
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22 06:34:07+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 06:34:21+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22 06:34:27+00:00,2,0,Thursday,6
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-22 06:38:20+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-22 06:38:45+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-22 06:40:39+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-22 06:44:56+00:00,4,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22 06:45:45+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 06:47:39+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,20000.0,20000,2018-11-22 06:47:59+00:00,4,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 06:48:31+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22 06:49:10+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 06:51:16+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-22 06:51:16+00:00,2,0,Thursday,6
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-22 06:51:58+00:00,4,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22 06:53:45+00:00,2,0,Thursday,6
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 06:56:59+00:00,2,0,Thursday,6
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 06:58:30+00:00,2,0,Thursday,6
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-22 07:00:49+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-22 07:01:15+00:00,2,0,Thursday,7
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22 07:02:51+00:00,1,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22 07:03:40+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 07:05:43+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 07:06:21+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_2,-1000.0,1000,2018-11-22 07:07:46+00:00,4,0,Thursday,7
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 07:09:54+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 07:10:35+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 07:13:35+00:00,4,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 07:14:28+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 07:27:36+00:00,4,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 07:29:52+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22 07:29:54+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 07:31:16+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 07:31:55+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 07:34:31+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 07:35:12+00:00,2,0,Thursday,7
ProductId_15,financial_services,ChannelId_3,4999.0,4999,2018-11-22 07:35:45+00:00,2,0,Thursday,7
ProductId_15,financial_services,ChannelId_3,4999.0,4999,2018-11-22 07:37:59+00:00,2,0,Thursday,7
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-22 07:40:08+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 07:40:13+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-22 07:41:22+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 07:45:30+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 07:46:09+00:00,2,0,Thursday,7
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22 07:47:47+00:00,2,0,Thursday,7
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-22 07:53:05+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22 07:53:23+00:00,2,0,Thursday,7
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2018-11-22 07:57:12+00:00,4,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-22 07:57:54+00:00,2,0,Thursday,7
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 07:58:30+00:00,2,0,Thursday,7
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 07:59:08+00:00,2,0,Thursday,7
ProductId_20,ticket,ChannelId_3,25000.0,25000,2018-11-22 08:02:46+00:00,4,0,Thursday,8
ProductId_20,ticket,ChannelId_3,20000.0,20000,2018-11-22 08:08:01+00:00,4,0,Thursday,8
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:08:04+00:00,4,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:09:49+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:15:32+00:00,4,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:16:19+00:00,2,0,Thursday,8
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22 08:18:00+00:00,2,0,Thursday,8
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:20:52+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-22 08:21:14+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22 08:21:15+00:00,2,0,Thursday,8
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-22 08:24:36+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 08:25:06+00:00,2,0,Thursday,8
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2018-11-22 08:25:59+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:27:50+00:00,2,0,Thursday,8
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:28:13+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:28:30+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:28:44+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 08:32:28+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 08:33:11+00:00,2,0,Thursday,8
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:36:15+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:36:32+00:00,2,0,Thursday,8
ProductId_24,movies,ChannelId_1,5000.0,7000,2018-11-22 08:36:32+00:00,2,0,Thursday,8
ProductId_10,airtime,ChannelId_3,1200.0,1200,2018-11-22 08:40:33+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-24.0,24,2018-11-22 08:40:55+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:45:07+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:46:02+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:49:22+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:49:59+00:00,2,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:52:05+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:27+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:28+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:29+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:29+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:31+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:31+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:36+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:37+00:00,1,0,Thursday,8
ProductId_21,utility_bill,ChannelId_3,20000.0,21800,2018-11-22 08:53:37+00:00,1,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-644.0,644,2018-11-22 08:55:55+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 08:58:58+00:00,2,0,Thursday,8
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-22 08:59:17+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 08:59:33+00:00,2,0,Thursday,8
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 08:59:39+00:00,2,0,Thursday,8
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 09:14:11+00:00,2,0,Thursday,9
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 09:14:50+00:00,2,0,Thursday,9
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 09:16:04+00:00,2,0,Thursday,9
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-22 09:16:06+00:00,2,0,Thursday,9
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22 09:16:37+00:00,2,0,Thursday,9
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 09:17:10+00:00,2,0,Thursday,9
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 09:17:43+00:00,2,0,Thursday,9
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 09:18:06+00:00,2,0,Thursday,9
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 09:22:44+00:00,2,0,Thursday,9
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 09:23:33+00:00,2,0,Thursday,9
ProductId_15,financial_services,ChannelId_3,2500.0,2500,2018-11-22 09:25:36+00:00,2,0,Thursday,9
ProductId_2,data_bundles,ChannelId_3,500.0,500,2018-11-22 09:45:04+00:00,2,0,Thursday,9
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 10:04:23+00:00,2,0,Thursday,10
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 10:05:54+00:00,2,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 10:06:32+00:00,2,0,Thursday,10
ProductId_1,airtime,ChannelId_3,2000.0,2000,2018-11-22 10:10:02+00:00,2,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22 10:10:20+00:00,2,0,Thursday,10
ProductId_24,movies,ChannelId_3,10000.0,14000,2018-11-22 10:19:47+00:00,2,0,Thursday,10
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22 10:26:56+00:00,2,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22 10:27:12+00:00,2,0,Thursday,10
ProductId_10,airtime,ChannelId_3,20000.0,20000,2018-11-22 10:28:58+00:00,4,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-400.0,400,2018-11-22 10:29:31+00:00,2,0,Thursday,10
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 10:32:34+00:00,2,0,Thursday,10
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-22 10:33:19+00:00,4,0,Thursday,10
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 10:33:40+00:00,4,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 10:34:24+00:00,2,0,Thursday,10
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-22 10:37:29+00:00,2,0,Thursday,10
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 10:44:07+00:00,2,0,Thursday,10
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 10:44:17+00:00,4,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 10:45:00+00:00,2,0,Thursday,10
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-22 10:50:07+00:00,4,0,Thursday,10
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 10:50:28+00:00,4,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-22 10:50:36+00:00,2,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 10:51:09+00:00,2,0,Thursday,10
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22 10:55:13+00:00,2,0,Thursday,10
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22 10:55:32+00:00,2,0,Thursday,10
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22 10:57:01+00:00,2,0,Thursday,10
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 10:57:35+00:00,2,0,Thursday,10
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 10:58:17+00:00,2,0,Thursday,10
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-22 10:59:27+00:00,2,0,Thursday,10
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-22 11:00:48+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-22 11:01:05+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22 11:01:09+00:00,2,0,Thursday,11
ProductId_15,financial_services,ChannelId_3,7000.0,7000,2018-11-22 11:04:18+00:00,2,0,Thursday,11
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 11:06:19+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 11:07:22+00:00,2,0,Thursday,11
ProductId_11,data_bundles,ChannelId_3,500.0,500,2018-11-22 11:11:24+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-22 11:11:52+00:00,2,0,Thursday,11
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-22 11:19:04+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-22 11:19:26+00:00,2,0,Thursday,11
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22 11:22:19+00:00,2,0,Thursday,11
ProductId_10,airtime,ChannelId_3,11000.0,11000,2018-11-22 11:24:49+00:00,4,0,Thursday,11
ProductId_24,movies,ChannelId_3,5000.0,7000,2018-11-22 11:24:56+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-2000.0,2000,2018-11-22 11:25:56+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22 11:25:58+00:00,2,0,Thursday,11
ProductId_15,financial_services,ChannelId_3,11000.0,11000,2018-11-22 11:32:16+00:00,2,0,Thursday,11
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22 11:34:12+00:00,2,0,Thursday,11
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-22 11:36:53+00:00,2,0,Thursday,11
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-22 11:37:30+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-22 11:37:42+00:00,2,0,Thursday,11
ProductId_10,airtime,ChannelId_3,10000.0,10000,2018-11-22 11:40:56+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-200.0,200,2018-11-22 11:41:13+00:00,2,0,Thursday,11
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-22 11:41:16+00:00,2,0,Thursday,11
ProductId_15,financial_services,ChannelId_3,4500.0,4500,2018-11-22 11:42:22+00:00,2,0,Thursday,11
ProductId_14,financial_services,ChannelId_3,6038.0,6038,2018-11-22 11:45:54+00:00,2,0,Thursday,11
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 12:01:04+00:00,2,0,Thursday,12
ProductId_10,airtime,ChannelId_3,1200.0,1200,2018-11-22 12:01:34+00:00,2,0,Thursday,12
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 12:15:57+00:00,2,0,Thursday,12
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-22 12:16:38+00:00,2,0,Thursday,12
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-22 12:18:31+00:00,2,0,Thursday,12
ProductId_4,airtime,ChannelId_5,-10000.0,10000,2018-11-22 12:23:00+00:00,4,0,Thursday,12
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 12:25:41+00:00,4,0,Thursday,12
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-22 12:26:33+00:00,2,0,Thursday,12
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 12:28:13+00:00,2,0,Thursday,12
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 12:29:58+00:00,2,0,Thursday,12
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-22 12:30:01+00:00,4,0,Thursday,12
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-22 12:30:49+00:00,2,0,Thursday,12
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-23 10:23:28+00:00,4,0,Friday,10
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-23 10:23:35+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-23 10:23:50+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-23 10:25:03+00:00,2,0,Friday,10
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-23 10:30:08+00:00,2,0,Friday,10
ProductId_10,airtime,ChannelId_3,10000.0,10000,2018-11-23 10:31:21+00:00,4,0,Friday,10
ProductId_3,airtime,ChannelId_3,2500.0,2500,2018-11-23 10:34:27+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:38:28+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:38:36+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:38:46+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:38:54+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:01+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:07+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:13+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:20+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:27+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:36+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:44+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:49+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:39:59+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:04+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:12+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:19+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:25+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:33+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:40+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:46+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:52+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:40:59+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:07+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:15+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:21+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:30+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:40+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:47+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:41:54+00:00,2,0,Friday,10
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-23 10:41:58+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:01+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:07+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:14+00:00,2,0,Friday,10
ProductId_4,airtime,ChannelId_3,10000.0,10000,2018-11-23 10:42:14+00:00,4,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:21+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:29+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:35+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:42+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-23 10:42:45+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:50+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:42:56+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-5000.0,5000,2018-11-23 10:43:04+00:00,2,0,Friday,10
ProductId_19,tv,ChannelId_3,11000.0,11000,2018-11-23 10:43:40+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-220.0,220,2018-11-23 10:44:04+00:00,2,0,Friday,10
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-23 10:44:16+00:00,2,0,Friday,10
ProductId_24,movies,ChannelId_3,15000.0,21000,2018-11-23 10:44:18+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-23 10:44:31+00:00,2,0,Friday,10
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-23 10:44:36+00:00,2,0,Friday,10
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-23 10:44:52+00:00,2,0,Friday,10
